record_id,workload,mode,conditional_projected_native_ratio,conditional_first_target,conditional_first_target_gain,factory_utility,shot_fabric_utility,logical_cycle_utility,decoder_utility,host_feedback_utility,shot_lane_evidence,effective_shot_lanes
practical_strongnative_32node_large128c0c127_20260704060230_c101_ml_digits_c2v4v6v8_128s_8q_d2_r1_seed1031,ml,aggregate_ready,1083742.1345115383,factory,9.992680598365267,9.992680598365267,1.0000726243632383,1.000071999323719,1.0000006249495241,1.0000006273433752,compiled_dependency_wave,10000.0
practical_strongnative_32node_large128c0c127_20260704060230_c101_ml_digits_c2v4v6v8_128s_8q_d2_r1_seed1043,ml,aggregate_ready,91340.6128873107,factory,9.992680598365267,9.992680598365267,1.0000726243632383,1.000071999323719,1.0000006249495241,1.0000006273433752,compiled_dependency_wave,10000.0
practical_strongnative_32node_large128c0c127_20260704060230_c101_ml_digits_c2v4v6v8_128s_8q_d2_r2_seed2017,ml,aggregate_ready,1122091.8142250811,factory,9.992680598365267,9.992680598365267,1.0000726243632383,1.000071999323719,1.0000006249495241,1.0000006273433752,compiled_dependency_wave,10000.0
practical_strongnative_32node_large128c0c127_20260704060230_c101_ml_digits_c2v4v6v8_128s_8q_d2_r2_seed2023,ml,aggregate_ready,1117566.5456760935,factory,9.992680598365267,9.992680598365267,1.0000726243632383,1.000071999323719,1.0000006249495241,1.0000006273433752,compiled_dependency_wave,10000.0
practical_strongnative_32node_large128c0c127_20260704060230_c101_ml_digits_c2v4v6v8_128s_8q_d2_r2_seed2031,ml,aggregate_ready,6205020.260147683,factory,9.992680598365267,9.992680598365267,1.0000726243632383,1.000071999323719,1.0000006249495241,1.0000006273433752,compiled_dependency_wave,10000.0
practical_strongnative_32node_large128c0c127_20260704060230_c101_ml_digits_c2v4v6v8_128s_8q_d2_r2_seed2043,ml,aggregate_ready,6032891.617078296,factory,9.992680598365267,9.992680598365267,1.0000726243632383,1.000071999323719,1.0000006249495241,1.0000006273433752,compiled_dependency_wave,10000.0
practical_strongnative_32node_large128c0c127_20260704060230_c101_ml_digits_c2v4v6v8_128s_8q_d2_r3_seed3017,ml,aggregate_ready,1129033.2529836614,factory,9.992680598365267,9.992680598365267,1.0000726243632383,1.000071999323719,1.0000006249495241,1.0000006273433752,compiled_dependency_wave,10000.0
practical_strongnative_32node_large128c0c127_20260704060230_c101_ml_digits_c2v4v6v8_128s_8q_d2_r3_seed3023,ml,aggregate_ready,81943.21665914368,factory,9.992680598365267,9.992680598365267,1.0000726243632383,1.000071999323719,1.0000006249495241,1.0000006273433752,compiled_dependency_wave,10000.0
practical_strongnative_32node_large128c0c127_20260704060230_c101_ml_digits_c2v4v6v8_128s_8q_d2_r3_seed3031,ml,aggregate_ready,80575.51999624225,factory,9.992680598365267,9.992680598365267,1.0000726243632383,1.000071999323719,1.0000006249495241,1.0000006273433752,compiled_dependency_wave,10000.0
practical_strongnative_32node_large128c0c127_20260704060230_c101_ml_digits_c2v4v6v8_128s_8q_d2_r3_seed3043,ml,aggregate_ready,6149459.719545376,factory,9.992680598365267,9.992680598365267,1.0000726243632383,1.000071999323719,1.0000006249495241,1.0000006273433752,compiled_dependency_wave,10000.0
practical_strongnative_32node_large128c0c127_20260704060230_c101_qaoa_chordal_4n_grid9_r0_seed17,optimization,aggregate_ready,24567951.278642647,factory,9.993882120428061,9.993882120428061,1.0000603473629297,1.0000594777526668,1.0000008695068272,1.000000871519941,compiled_dependency_wave,10000.0
practical_strongnative_32node_large128c0c127_20260704060230_c101_qaoa_chordal_4n_grid9_r2_seed2017,optimization,aggregate_ready,22010041.080282096,factory,9.993882120428061,9.993882120428061,1.0000603473629297,1.0000594777526668,1.0000008695068272,1.000000871519941,compiled_dependency_wave,10000.0
practical_strongnative_32node_large128c0c127_20260704060230_c101_qaoa_ladder_5n_grid9_r1_seed1023,optimization,aggregate_ready,29473130.017361622,factory,9.994083568799997,9.994083568799997,1.0000583995689312,1.000057599528757,1.0000007999480183,1.0000008021019426,compiled_dependency_wave,10000.0
practical_strongnative_32node_large128c0c127_20260704060230_c101_qaoa_ladder_5n_grid9_r3_seed3023,optimization,aggregate_ready,21411339.57615805,factory,9.994083568799997,9.994083568799997,1.0000583995689312,1.000057599528757,1.0000007999480183,1.0000008021019426,compiled_dependency_wave,10000.0
practical_strongnative_32node_large128c0c127_20260704060230_c101_qaoa_ring_7n_grid9_r0_seed31,optimization,aggregate_ready,23658954.059553407,factory,9.994129250626582,9.994129250626582,1.0000581710154586,1.0000575995580314,1.0000005713916016,1.0000005733626804,compiled_dependency_wave,10000.0
practical_strongnative_32node_large128c0c127_20260704060230_c101_qaoa_ring_7n_grid9_r2_seed2031,optimization,aggregate_ready,28744034.742613267,factory,9.994129250626582,9.994129250626582,1.0000581710154586,1.0000575995580314,1.0000005713916016,1.0000005733626804,compiled_dependency_wave,10000.0
practical_strongnative_32node_large128c0c127_20260704060230_c101_sim_tfim_5q_6steps_r0_seed17,simulation,aggregate_ready,30297.19047768948,factory,9.99405874652823,9.99405874652823,1.0,1.0000590584101965,1.0000001960655183,1.0000001965993375,compiled_dependency_wave,10000.0
practical_strongnative_32node_large128c0c127_20260704060230_c101_sim_tfim_5q_6steps_r1_seed1017,simulation,aggregate_ready,33699.30069371684,factory,9.99405874652823,9.99405874652823,1.0,1.0000590584101965,1.0000001960655183,1.0000001965993375,compiled_dependency_wave,10000.0
