record_id,workload,family,structural_config_id,ladder_group_id,independent_instance_id,seed,base_seed,repeat_round,quality_metric,native_quality,quantum_quality,quality_gap,default_tolerance,tolerance_multiplier,tolerance,noiseless_quality_pass,quality_status,measured_ladder_points,measured_ladder_fields,finite_shot_status,finite_shot_pass_probability,quality_ci_low,quality_ci_high,measurement_contract,measurement_contract_note,hardware_target_eligible,exclusion_reason
practical_strongnative_32node_large128c0c127_20260704060230_c82_ml_digits_c0v1v2v3_256s_6q_d1_r0_seed43,ml,multiclass_ml,cfg-bd23f94a227e9aa7,ladder-4d17eb1ab956dec8,instance-95800d71ecbc3002,43,43,0,test_accuracy,1.0,0.703125,0.296875,0.02,2.0,0.04,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c82_ml_digits_c0v1v2v3_256s_6q_d1_r1_seed1017,ml,multiclass_ml,cfg-bd23f94a227e9aa7,ladder-4d17eb1ab956dec8,instance-5ee686cd89233bcf,1017,17,1,test_accuracy,1.0,0.625,0.375,0.02,0.5,0.01,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c82_ml_digits_c0v1v2v3_256s_6q_d1_r1_seed1017,ml,multiclass_ml,cfg-bd23f94a227e9aa7,ladder-4d17eb1ab956dec8,instance-5ee686cd89233bcf,1017,17,1,test_accuracy,1.0,0.625,0.375,0.02,1.0,0.02,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c82_ml_digits_c0v1v2v3_256s_6q_d1_r1_seed1017,ml,multiclass_ml,cfg-bd23f94a227e9aa7,ladder-4d17eb1ab956dec8,instance-5ee686cd89233bcf,1017,17,1,test_accuracy,1.0,0.625,0.375,0.02,2.0,0.04,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c82_ml_digits_c0v1v2v3_256s_6q_d1_r1_seed1023,ml,multiclass_ml,cfg-bd23f94a227e9aa7,ladder-4d17eb1ab956dec8,instance-1385653bb2366e4b,1023,23,1,test_accuracy,1.0,0.671875,0.328125,0.02,0.5,0.01,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c82_ml_digits_c0v1v2v3_256s_6q_d1_r1_seed1023,ml,multiclass_ml,cfg-bd23f94a227e9aa7,ladder-4d17eb1ab956dec8,instance-1385653bb2366e4b,1023,23,1,test_accuracy,1.0,0.671875,0.328125,0.02,1.0,0.02,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c82_ml_digits_c0v1v2v3_256s_6q_d1_r1_seed1023,ml,multiclass_ml,cfg-bd23f94a227e9aa7,ladder-4d17eb1ab956dec8,instance-1385653bb2366e4b,1023,23,1,test_accuracy,1.0,0.671875,0.328125,0.02,2.0,0.04,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c82_ml_digits_c0v1v2v3_256s_6q_d1_r1_seed1031,ml,multiclass_ml,cfg-bd23f94a227e9aa7,ladder-4d17eb1ab956dec8,instance-45497e3acd2f667e,1031,31,1,test_accuracy,1.0,0.75,0.25,0.02,0.5,0.01,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c82_ml_digits_c0v1v2v3_256s_6q_d1_r1_seed1031,ml,multiclass_ml,cfg-bd23f94a227e9aa7,ladder-4d17eb1ab956dec8,instance-45497e3acd2f667e,1031,31,1,test_accuracy,1.0,0.75,0.25,0.02,1.0,0.02,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c82_ml_digits_c0v1v2v3_256s_6q_d1_r1_seed1031,ml,multiclass_ml,cfg-bd23f94a227e9aa7,ladder-4d17eb1ab956dec8,instance-45497e3acd2f667e,1031,31,1,test_accuracy,1.0,0.75,0.25,0.02,2.0,0.04,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c82_ml_digits_c0v1v2v3_256s_6q_d1_r1_seed1043,ml,multiclass_ml,cfg-bd23f94a227e9aa7,ladder-4d17eb1ab956dec8,instance-4cee142ad6728200,1043,43,1,test_accuracy,1.0,0.71875,0.28125,0.02,0.5,0.01,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c82_ml_digits_c0v1v2v3_256s_6q_d1_r1_seed1043,ml,multiclass_ml,cfg-bd23f94a227e9aa7,ladder-4d17eb1ab956dec8,instance-4cee142ad6728200,1043,43,1,test_accuracy,1.0,0.71875,0.28125,0.02,1.0,0.02,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c82_ml_digits_c0v1v2v3_256s_6q_d1_r1_seed1043,ml,multiclass_ml,cfg-bd23f94a227e9aa7,ladder-4d17eb1ab956dec8,instance-4cee142ad6728200,1043,43,1,test_accuracy,1.0,0.71875,0.28125,0.02,2.0,0.04,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c82_ml_digits_c0v1v2v3_256s_6q_d1_r2_seed2017,ml,multiclass_ml,cfg-bd23f94a227e9aa7,ladder-4d17eb1ab956dec8,instance-ef66145c60d64dbb,2017,17,2,test_accuracy,1.0,0.75,0.25,0.02,0.5,0.01,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c82_ml_digits_c0v1v2v3_256s_6q_d1_r2_seed2017,ml,multiclass_ml,cfg-bd23f94a227e9aa7,ladder-4d17eb1ab956dec8,instance-ef66145c60d64dbb,2017,17,2,test_accuracy,1.0,0.75,0.25,0.02,1.0,0.02,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c82_ml_digits_c0v1v2v3_256s_6q_d1_r2_seed2017,ml,multiclass_ml,cfg-bd23f94a227e9aa7,ladder-4d17eb1ab956dec8,instance-ef66145c60d64dbb,2017,17,2,test_accuracy,1.0,0.75,0.25,0.02,2.0,0.04,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c82_ml_digits_c0v1v2v3_256s_6q_d1_r2_seed2023,ml,multiclass_ml,cfg-bd23f94a227e9aa7,ladder-4d17eb1ab956dec8,instance-db9433c44af6b5e8,2023,23,2,test_accuracy,1.0,0.65625,0.34375,0.02,0.5,0.01,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c82_ml_digits_c0v1v2v3_256s_6q_d1_r2_seed2023,ml,multiclass_ml,cfg-bd23f94a227e9aa7,ladder-4d17eb1ab956dec8,instance-db9433c44af6b5e8,2023,23,2,test_accuracy,1.0,0.65625,0.34375,0.02,1.0,0.02,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c82_ml_digits_c0v1v2v3_256s_6q_d1_r2_seed2023,ml,multiclass_ml,cfg-bd23f94a227e9aa7,ladder-4d17eb1ab956dec8,instance-db9433c44af6b5e8,2023,23,2,test_accuracy,1.0,0.65625,0.34375,0.02,2.0,0.04,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c82_ml_digits_c0v1v2v3_256s_6q_d1_r2_seed2031,ml,multiclass_ml,cfg-bd23f94a227e9aa7,ladder-4d17eb1ab956dec8,instance-24f1b4d6f08a7d6e,2031,31,2,test_accuracy,0.984375,0.703125,0.28125,0.02,0.5,0.01,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c82_ml_digits_c0v1v2v3_256s_6q_d1_r2_seed2031,ml,multiclass_ml,cfg-bd23f94a227e9aa7,ladder-4d17eb1ab956dec8,instance-24f1b4d6f08a7d6e,2031,31,2,test_accuracy,0.984375,0.703125,0.28125,0.02,1.0,0.02,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c82_ml_digits_c0v1v2v3_256s_6q_d1_r2_seed2031,ml,multiclass_ml,cfg-bd23f94a227e9aa7,ladder-4d17eb1ab956dec8,instance-24f1b4d6f08a7d6e,2031,31,2,test_accuracy,0.984375,0.703125,0.28125,0.02,2.0,0.04,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c82_ml_digits_c0v1v2v3_256s_6q_d1_r2_seed2043,ml,multiclass_ml,cfg-bd23f94a227e9aa7,ladder-4d17eb1ab956dec8,instance-eaba76e6db97fd4c,2043,43,2,test_accuracy,1.0,0.6875,0.3125,0.02,0.5,0.01,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c82_ml_digits_c0v1v2v3_256s_6q_d1_r2_seed2043,ml,multiclass_ml,cfg-bd23f94a227e9aa7,ladder-4d17eb1ab956dec8,instance-eaba76e6db97fd4c,2043,43,2,test_accuracy,1.0,0.6875,0.3125,0.02,1.0,0.02,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c82_ml_digits_c0v1v2v3_256s_6q_d1_r2_seed2043,ml,multiclass_ml,cfg-bd23f94a227e9aa7,ladder-4d17eb1ab956dec8,instance-eaba76e6db97fd4c,2043,43,2,test_accuracy,1.0,0.6875,0.3125,0.02,2.0,0.04,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c82_ml_digits_c0v1v2v3_256s_6q_d1_r3_seed3017,ml,multiclass_ml,cfg-bd23f94a227e9aa7,ladder-4d17eb1ab956dec8,instance-a0848e5b94166425,3017,17,3,test_accuracy,0.96875,0.609375,0.359375,0.02,0.5,0.01,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c82_ml_digits_c0v1v2v3_256s_6q_d1_r3_seed3017,ml,multiclass_ml,cfg-bd23f94a227e9aa7,ladder-4d17eb1ab956dec8,instance-a0848e5b94166425,3017,17,3,test_accuracy,0.96875,0.609375,0.359375,0.02,1.0,0.02,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c82_ml_digits_c0v1v2v3_256s_6q_d1_r3_seed3017,ml,multiclass_ml,cfg-bd23f94a227e9aa7,ladder-4d17eb1ab956dec8,instance-a0848e5b94166425,3017,17,3,test_accuracy,0.96875,0.609375,0.359375,0.02,2.0,0.04,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c82_ml_digits_c0v1v2v3_256s_6q_d1_r3_seed3023,ml,multiclass_ml,cfg-bd23f94a227e9aa7,ladder-4d17eb1ab956dec8,instance-aca33e8cb7bbc81a,3023,23,3,test_accuracy,1.0,0.734375,0.265625,0.02,0.5,0.01,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c82_ml_digits_c0v1v2v3_256s_6q_d1_r3_seed3023,ml,multiclass_ml,cfg-bd23f94a227e9aa7,ladder-4d17eb1ab956dec8,instance-aca33e8cb7bbc81a,3023,23,3,test_accuracy,1.0,0.734375,0.265625,0.02,1.0,0.02,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c82_ml_digits_c0v1v2v3_256s_6q_d1_r3_seed3023,ml,multiclass_ml,cfg-bd23f94a227e9aa7,ladder-4d17eb1ab956dec8,instance-aca33e8cb7bbc81a,3023,23,3,test_accuracy,1.0,0.734375,0.265625,0.02,2.0,0.04,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c82_ml_digits_c0v1v2v3_256s_6q_d1_r3_seed3031,ml,multiclass_ml,cfg-bd23f94a227e9aa7,ladder-4d17eb1ab956dec8,instance-f5e2454289c561b8,3031,31,3,test_accuracy,0.984375,0.6875,0.296875,0.02,0.5,0.01,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c82_ml_digits_c0v1v2v3_256s_6q_d1_r3_seed3031,ml,multiclass_ml,cfg-bd23f94a227e9aa7,ladder-4d17eb1ab956dec8,instance-f5e2454289c561b8,3031,31,3,test_accuracy,0.984375,0.6875,0.296875,0.02,1.0,0.02,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c82_ml_digits_c0v1v2v3_256s_6q_d1_r3_seed3031,ml,multiclass_ml,cfg-bd23f94a227e9aa7,ladder-4d17eb1ab956dec8,instance-f5e2454289c561b8,3031,31,3,test_accuracy,0.984375,0.6875,0.296875,0.02,2.0,0.04,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c82_ml_digits_c0v1v2v3_256s_6q_d1_r3_seed3043,ml,multiclass_ml,cfg-bd23f94a227e9aa7,ladder-4d17eb1ab956dec8,instance-2de8a88c07ce259e,3043,43,3,test_accuracy,0.984375,0.6875,0.296875,0.02,0.5,0.01,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c82_ml_digits_c0v1v2v3_256s_6q_d1_r3_seed3043,ml,multiclass_ml,cfg-bd23f94a227e9aa7,ladder-4d17eb1ab956dec8,instance-2de8a88c07ce259e,3043,43,3,test_accuracy,0.984375,0.6875,0.296875,0.02,1.0,0.02,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c82_ml_digits_c0v1v2v3_256s_6q_d1_r3_seed3043,ml,multiclass_ml,cfg-bd23f94a227e9aa7,ladder-4d17eb1ab956dec8,instance-2de8a88c07ce259e,3043,43,3,test_accuracy,0.984375,0.6875,0.296875,0.02,2.0,0.04,False,quality_fail_with_measured_ladder,2,ml_depth,missing_same_record_quality_shot_trace,,,,unsupported_amplitude_feature_readout,The controlled QFeature path uses Z expectations and real state amplitudes; the latter lack a physical measurement contract.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c82_qaoa_chordal_5n_grid11_r0_seed31,optimization,optimization_qaoa,cfg-92dea756311f741c,ladder-cded24ca095e2064,instance-bddc54dfc63f8330,31,31,0,approximation_ratio,6.0,4.589396242968677,0.2351006261718872,0.02,0.5,0.01,False,quality_fail_with_measured_ladder,4,opt_grid,missing_same_record_quality_shot_trace,,,,computational_basis_sampling_defined,MaxCut quality can be sampled from computational-basis outcomes.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c82_qaoa_chordal_5n_grid11_r0_seed31,optimization,optimization_qaoa,cfg-92dea756311f741c,ladder-cded24ca095e2064,instance-bddc54dfc63f8330,31,31,0,approximation_ratio,6.0,4.589396242968677,0.2351006261718872,0.02,1.0,0.02,False,quality_fail_with_measured_ladder,4,opt_grid,missing_same_record_quality_shot_trace,,,,computational_basis_sampling_defined,MaxCut quality can be sampled from computational-basis outcomes.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c82_qaoa_chordal_5n_grid11_r0_seed31,optimization,optimization_qaoa,cfg-92dea756311f741c,ladder-cded24ca095e2064,instance-bddc54dfc63f8330,31,31,0,approximation_ratio,6.0,4.589396242968677,0.2351006261718872,0.02,2.0,0.04,False,quality_fail_with_measured_ladder,4,opt_grid,missing_same_record_quality_shot_trace,,,,computational_basis_sampling_defined,MaxCut quality can be sampled from computational-basis outcomes.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c82_qaoa_chordal_5n_grid11_r2_seed2031,optimization,optimization_qaoa,cfg-92dea756311f741c,ladder-cded24ca095e2064,instance-6395a75a1f3d4f04,2031,31,2,approximation_ratio,6.0,4.589396242968677,0.2351006261718872,0.02,0.5,0.01,False,quality_fail_with_measured_ladder,4,opt_grid,missing_same_record_quality_shot_trace,,,,computational_basis_sampling_defined,MaxCut quality can be sampled from computational-basis outcomes.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c82_qaoa_chordal_5n_grid11_r2_seed2031,optimization,optimization_qaoa,cfg-92dea756311f741c,ladder-cded24ca095e2064,instance-6395a75a1f3d4f04,2031,31,2,approximation_ratio,6.0,4.589396242968677,0.2351006261718872,0.02,1.0,0.02,False,quality_fail_with_measured_ladder,4,opt_grid,missing_same_record_quality_shot_trace,,,,computational_basis_sampling_defined,MaxCut quality can be sampled from computational-basis outcomes.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c82_qaoa_chordal_5n_grid11_r2_seed2031,optimization,optimization_qaoa,cfg-92dea756311f741c,ladder-cded24ca095e2064,instance-6395a75a1f3d4f04,2031,31,2,approximation_ratio,6.0,4.589396242968677,0.2351006261718872,0.02,2.0,0.04,False,quality_fail_with_measured_ladder,4,opt_grid,missing_same_record_quality_shot_trace,,,,computational_basis_sampling_defined,MaxCut quality can be sampled from computational-basis outcomes.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c82_qaoa_ladder_6n_grid11_r1_seed1043,optimization,optimization_qaoa,cfg-90c0a53e942fbd18,ladder-d42c1000628291d3,instance-99714beafa3b08d9,1043,43,1,approximation_ratio,7.0,4.9533305565233725,0.29238134906808966,0.02,0.5,0.01,False,quality_fail_with_measured_ladder,4,opt_grid,missing_same_record_quality_shot_trace,,,,computational_basis_sampling_defined,MaxCut quality can be sampled from computational-basis outcomes.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c82_qaoa_ladder_6n_grid11_r1_seed1043,optimization,optimization_qaoa,cfg-90c0a53e942fbd18,ladder-d42c1000628291d3,instance-99714beafa3b08d9,1043,43,1,approximation_ratio,7.0,4.9533305565233725,0.29238134906808966,0.02,1.0,0.02,False,quality_fail_with_measured_ladder,4,opt_grid,missing_same_record_quality_shot_trace,,,,computational_basis_sampling_defined,MaxCut quality can be sampled from computational-basis outcomes.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c82_qaoa_ladder_6n_grid11_r1_seed1043,optimization,optimization_qaoa,cfg-90c0a53e942fbd18,ladder-d42c1000628291d3,instance-99714beafa3b08d9,1043,43,1,approximation_ratio,7.0,4.9533305565233725,0.29238134906808966,0.02,2.0,0.04,False,quality_fail_with_measured_ladder,4,opt_grid,missing_same_record_quality_shot_trace,,,,computational_basis_sampling_defined,MaxCut quality can be sampled from computational-basis outcomes.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c82_qaoa_ladder_6n_grid11_r3_seed3043,optimization,optimization_qaoa,cfg-90c0a53e942fbd18,ladder-d42c1000628291d3,instance-1ff3ce3c5c58bd72,3043,43,3,approximation_ratio,7.0,4.9533305565233725,0.29238134906808966,0.02,0.5,0.01,False,quality_fail_with_measured_ladder,4,opt_grid,missing_same_record_quality_shot_trace,,,,computational_basis_sampling_defined,MaxCut quality can be sampled from computational-basis outcomes.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c82_qaoa_ladder_6n_grid11_r3_seed3043,optimization,optimization_qaoa,cfg-90c0a53e942fbd18,ladder-d42c1000628291d3,instance-1ff3ce3c5c58bd72,3043,43,3,approximation_ratio,7.0,4.9533305565233725,0.29238134906808966,0.02,1.0,0.02,False,quality_fail_with_measured_ladder,4,opt_grid,missing_same_record_quality_shot_trace,,,,computational_basis_sampling_defined,MaxCut quality can be sampled from computational-basis outcomes.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c82_qaoa_ladder_6n_grid11_r3_seed3043,optimization,optimization_qaoa,cfg-90c0a53e942fbd18,ladder-d42c1000628291d3,instance-1ff3ce3c5c58bd72,3043,43,3,approximation_ratio,7.0,4.9533305565233725,0.29238134906808966,0.02,2.0,0.04,False,quality_fail_with_measured_ladder,4,opt_grid,missing_same_record_quality_shot_trace,,,,computational_basis_sampling_defined,MaxCut quality can be sampled from computational-basis outcomes.,False,noiseless_application_quality_gate_failed
practical_strongnative_32node_large128c0c127_20260704060230_c82_qaoa_ring_4n_grid11_r1_seed1023,optimization,optimization_qaoa,cfg-79252efcb9745b07,ladder-cf72bc274473b280,instance-a7d41cc6d97d553f,1023,23,1,approximation_ratio,4.0,2.904508497187473,0.2738728757031318,0.02,0.5,0.01,False,quality_fail_with_measured_ladder,4,opt_grid,missing_same_record_quality_shot_trace,,,,computational_basis_sampling_defined,MaxCut quality can be sampled from computational-basis outcomes.,False,noiseless_application_quality_gate_failed
